audio_id,split,speaker
ddc_dzo_06564,labeled,Thinley
ddc_dzo_06563,labeled,Romeo
ddc_dzo_06558,labeled,Romeo
ddc_dzo_06566,labeled,Romeo
ddc_dzo_06562,labeled,Romeo
ddc_dzo_06576,labeled,Thinley
ddc_dzo_06556,labeled,Romeo
ddc_dzo_06575,labeled,Romeo
ddc_dzo_06569,labeled,Romeo
ddc_dzo_05194,labeled,Romeo
ddc_dzo_06591,labeled,Romeo
ddc_dzo_06587,labeled,Romeo
ddc_dzo_06605,labeled,Dorji
ddc_dzo_06592,labeled,Thinley
ddc_dzo_06589,labeled,Thinley
ddc_dzo_06606,labeled,Romeo
ddc_dzo_06607,labeled,Romeo
ddc_dzo_06586,labeled,Dorji
ddc_dzo_06585,labeled,Nima
ddc_dzo_06608,labeled,Thinley
ddc_dzo_06598,labeled,Romeo
ddc_dzo_00018,labeled,Romeo
ddc_dzo_06610,labeled,Romeo
ddc_dzo_06612,labeled,Romeo
ddc_dzo_06618,labeled,Romeo
ddc_dzo_06629,labeled,Thinley
ddc_dzo_06620,labeled,Romeo
ddc_dzo_06622,labeled,Thinley
ddc_dzo_06634,labeled,Thinley
ddc_dzo_06627,labeled,Romeo
ddc_dzo_06613,labeled,Dorji
ddc_dzo_06619,labeled,Thinley
ddc_dzo_06617,labeled,Romeo
ddc_dzo_06621,labeled,Thinley
ddc_dzo_06624,labeled,Romeo
ddc_dzo_06625,labeled,Romeo
ddc_dzo_02914,labeled,Romeo
ddc_dzo_01328,labeled,Romeo
ddc_dzo_06652,labeled,Romeo
ddc_dzo_06650,labeled,Romeo
ddc_dzo_06643,labeled,Romeo
ddc_dzo_06642,labeled,Thinley
ddc_dzo_06663,labeled,Romeo
ddc_dzo_06651,labeled,Romeo
ddc_dzo_06658,labeled,Romeo
ddc_dzo_06654,labeled,Romeo
ddc_dzo_06656,labeled,Romeo
ddc_dzo_06641,labeled,Romeo
ddc_dzo_06646,labeled,Romeo
ddc_dzo_06648,labeled,Romeo
ddc_dzo_06644,labeled,Romeo
ddc_dzo_03290,labeled,Romeo
ddc_dzo_05033,labeled,Romeo
ddc_dzo_06670,labeled,Thinley
ddc_dzo_06676,labeled,Romeo
ddc_dzo_06686,labeled,Romeo
ddc_dzo_06679,labeled,Thinley
ddc_dzo_06682,labeled,Dorji
ddc_dzo_06681,labeled,Namgay
ddc_dzo_06691,labeled,Dorji
ddc_dzo_06680,labeled,Dorji
ddc_dzo_06685,labeled,Dorji
ddc_dzo_06688,labeled,Romeo
ddc_dzo_06690,labeled,Thinley
ddc_dzo_07212,labeled,Romeo
ddc_dzo_01456,labeled,Romeo
ddc_dzo_06700,labeled,Romeo
ddc_dzo_06694,labeled,Romeo
ddc_dzo_06698,labeled,Romeo
ddc_dzo_06708,labeled,Romeo
ddc_dzo_06717,labeled,Romeo
ddc_dzo_06701,labeled,Romeo
ddc_dzo_06716,labeled,Romeo
ddc_dzo_06695,labeled,Romeo
ddc_dzo_06696,labeled,Thinley
ddc_dzo_06707,labeled,Dorji
ddc_dzo_06703,labeled,Romeo
ddc_dzo_06702,labeled,Thinley
ddc_dzo_06705,labeled,Romeo
ddc_dzo_06693,labeled,Romeo
ddc_dzo_04847,labeled,Romeo
ddc_dzo_06740,labeled,Romeo
ddc_dzo_06724,labeled,Romeo
ddc_dzo_06733,labeled,Romeo
ddc_dzo_06728,labeled,Romeo
ddc_dzo_06731,labeled,Thinley
ddc_dzo_06725,labeled,Romeo
ddc_dzo_06739,labeled,Dorji
ddc_dzo_06736,labeled,Dorji
ddc_dzo_06745,labeled,Thinley
ddc_dzo_06744,labeled,Thinley
ddc_dzo_06742,labeled,Thinley
ddc_dzo_06719,labeled,Romeo
ddc_dzo_03850,labeled,Dorji
ddc_dzo_06760,labeled,Romeo
ddc_dzo_04055,labeled,Romeo
ddc_dzo_06758,labeled,Romeo
ddc_dzo_06751,labeled,Romeo
ddc_dzo_06749,labeled,Romeo
ddc_dzo_06761,labeled,Romeo
ddc_dzo_06747,labeled,Romeo
ddc_dzo_06763,labeled,Namgay
ddc_dzo_06772,labeled,Dorji
ddc_dzo_06769,labeled,Dorji
ddc_dzo_06748,labeled,Romeo
ddc_dzo_06756,labeled,Namgay
ddc_dzo_06750,labeled,Romeo
ddc_dzo_06754,labeled,Romeo
ddc_dzo_06759,labeled,Romeo
ddc_dzo_04363,labeled,Romeo
ddc_dzo_06784,labeled,Romeo
ddc_dzo_06780,labeled,Romeo
ddc_dzo_06778,labeled,Romeo
ddc_dzo_06797,labeled,Thinley
ddc_dzo_06781,labeled,Romeo
ddc_dzo_06783,labeled,Romeo
ddc_dzo_06795,labeled,Romeo
ddc_dzo_06800,labeled,Romeo
ddc_dzo_06776,labeled,Romeo
ddc_dzo_06796,labeled,Nima
ddc_dzo_06790,labeled,Thinley
ddc_dzo_06791,labeled,Romeo
ddc_dzo_06788,labeled,Thinley
ddc_dzo_09169,labeled,Romeo
ddc_dzo_06813,labeled,Romeo
ddc_dzo_06807,labeled,Romeo
ddc_dzo_06808,labeled,Romeo
ddc_dzo_06809,labeled,Dorji
ddc_dzo_06820,labeled,Romeo
ddc_dzo_06814,labeled,Dorji
ddc_dzo_06812,labeled,Romeo
ddc_dzo_06819,labeled,Thinley
ddc_dzo_06824,labeled,Dorji
ddc_dzo_06817,labeled,Thinley
ddc_dzo_06804,labeled,Romeo
ddc_dzo_06815,labeled,Romeo
ddc_dzo_06840,labeled,Romeo
ddc_dzo_06831,labeled,Romeo
ddc_dzo_08429,labeled,Romeo
ddc_dzo_06829,labeled,Romeo
ddc_dzo_06849,labeled,Romeo
ddc_dzo_06828,labeled,Romeo
ddc_dzo_06842,labeled,Romeo
ddc_dzo_06841,labeled,Romeo
ddc_dzo_06851,labeled,Romeo
ddc_dzo_06830,labeled,Thinley
ddc_dzo_07318,labeled,Thinley
ddc_dzo_06853,labeled,Romeo
ddc_dzo_06847,labeled,Romeo
ddc_dzo_06874,labeled,Romeo
ddc_dzo_06859,labeled,Romeo
ddc_dzo_06870,labeled,Romeo
ddc_dzo_06875,labeled,Romeo
ddc_dzo_06871,labeled,Romeo
ddc_dzo_06867,labeled,Romeo
ddc_dzo_06877,labeled,Namgay
ddc_dzo_06865,labeled,Dorji
ddc_dzo_06861,labeled,Dorji
ddc_dzo_05907,labeled,Romeo
ddc_dzo_07321,labeled,Dorji
ddc_dzo_06860,labeled,Thinley
ddc_dzo_06880,labeled,Dorji
ddc_dzo_06872,labeled,Dorji
ddc_dzo_06879,labeled,Romeo
ddc_dzo_04810,labeled,Romeo
ddc_dzo_06899,labeled,Thinley
ddc_dzo_06908,labeled,Romeo
ddc_dzo_06898,labeled,Namgay
ddc_dzo_06909,labeled,Romeo
ddc_dzo_06896,labeled,Romeo
ddc_dzo_06891,labeled,Thinley
ddc_dzo_06906,labeled,Romeo
ddc_dzo_06893,labeled,Romeo
ddc_dzo_06885,labeled,Thinley
ddc_dzo_06894,labeled,Romeo
ddc_dzo_06902,labeled,Romeo
ddc_dzo_06892,labeled,Romeo
ddc_dzo_06915,labeled,Romeo
ddc_dzo_06923,labeled,Romeo
ddc_dzo_06917,labeled,Romeo
ddc_dzo_06927,labeled,Romeo
ddc_dzo_06931,labeled,Romeo
ddc_dzo_03066,labeled,Romeo
ddc_dzo_06929,labeled,Namgay
ddc_dzo_06934,labeled,Dorji
ddc_dzo_06913,labeled,Romeo
ddc_dzo_06936,labeled,Thinley
ddc_dzo_06911,labeled,Romeo
ddc_dzo_08159,labeled,Namgay
ddc_dzo_06945,labeled,Romeo
ddc_dzo_02092,labeled,Romeo
ddc_dzo_06942,labeled,Romeo
ddc_dzo_06947,labeled,Romeo
ddc_dzo_06964,labeled,Dorji
ddc_dzo_06952,labeled,Romeo
ddc_dzo_06946,labeled,Romeo
ddc_dzo_06960,labeled,Romeo
ddc_dzo_06956,labeled,Romeo
ddc_dzo_06949,labeled,Thinley
ddc_dzo_06938,labeled,Dorji
ddc_dzo_06953,labeled,Thinley
ddc_dzo_01865,labeled,Romeo
ddc_dzo_06991,labeled,Romeo
ddc_dzo_06986,labeled,Romeo
ddc_dzo_06990,labeled,Romeo
ddc_dzo_06969,labeled,Romeo
ddc_dzo_06965,labeled,Namgay
ddc_dzo_06974,labeled,Romeo
ddc_dzo_06975,labeled,Romeo
ddc_dzo_06970,labeled,Thinley
ddc_dzo_06979,labeled,Dorji
ddc_dzo_06987,labeled,Romeo
ddc_dzo_06983,labeled,Romeo
ddc_dzo_05054,labeled,Romeo
ddc_dzo_06995,labeled,Romeo
ddc_dzo_07007,labeled,Romeo
ddc_dzo_07003,labeled,Romeo
ddc_dzo_07016,labeled,Romeo
ddc_dzo_07010,labeled,Romeo
ddc_dzo_07017,labeled,Romeo
ddc_dzo_06993,labeled,Romeo
ddc_dzo_07012,labeled,Dorji
ddc_dzo_06998,labeled,Romeo
ddc_dzo_07009,labeled,Romeo
ddc_dzo_06992,labeled,Romeo
ddc_dzo_07004,labeled,Romeo
ddc_dzo_07040,labeled,Romeo
ddc_dzo_01945,labeled,Romeo
ddc_dzo_09330,labeled,Romeo
ddc_dzo_07021,labeled,Romeo
ddc_dzo_07034,labeled,Romeo
ddc_dzo_07038,labeled,Thinley
ddc_dzo_07026,labeled,Romeo
ddc_dzo_07035,labeled,Dorji
ddc_dzo_07045,labeled,Dorji
ddc_dzo_07025,labeled,Romeo
ddc_dzo_07041,labeled,Namgay
ddc_dzo_07044,labeled,Dorji
ddc_dzo_07027,labeled,Romeo
ddc_dzo_04211,labeled,Romeo
ddc_dzo_07069,labeled,Romeo
ddc_dzo_07073,labeled,Romeo
ddc_dzo_07066,labeled,Romeo
ddc_dzo_07078,labeled,Romeo
ddc_dzo_07072,labeled,Thinley
ddc_dzo_07070,labeled,Romeo
ddc_dzo_07053,labeled,Romeo
ddc_dzo_07061,labeled,Romeo
ddc_dzo_07064,labeled,Romeo
ddc_dzo_07076,labeled,Romeo
ddc_dzo_07071,labeled,Dorji
ddc_dzo_07075,labeled,Romeo
ddc_dzo_07063,labeled,Romeo
ddc_dzo_07089,labeled,Romeo
ddc_dzo_07087,labeled,Romeo
ddc_dzo_07080,labeled,Romeo
ddc_dzo_07084,labeled,Thinley
ddc_dzo_07105,labeled,Namgay
ddc_dzo_07100,labeled,Dorji
ddc_dzo_07107,labeled,Thinley
ddc_dzo_07083,labeled,Thinley
ddc_dzo_07095,labeled,Dorji
ddc_dzo_07090,labeled,Dorji
ddc_dzo_07082,labeled,Romeo
ddc_dzo_07099,labeled,Romeo
ddc_dzo_07127,labeled,Romeo
ddc_dzo_07132,labeled,Romeo
ddc_dzo_07137,labeled,Romeo
ddc_dzo_07114,labeled,Romeo
ddc_dzo_07129,labeled,Dorji
ddc_dzo_07128,labeled,Dorji
ddc_dzo_07123,labeled,Dorji
ddc_dzo_07121,labeled,Romeo
ddc_dzo_07126,labeled,Romeo
ddc_dzo_07118,labeled,Romeo
ddc_dzo_07115,labeled,Dorji
ddc_dzo_07113,labeled,Romeo
ddc_dzo_07119,labeled,Romeo
ddc_dzo_07130,labeled,Romeo
ddc_dzo_07133,labeled,Romeo
ddc_dzo_07136,labeled,Romeo
ddc_dzo_07158,labeled,Thinley
ddc_dzo_07157,labeled,Romeo
ddc_dzo_07160,labeled,Romeo
ddc_dzo_07156,labeled,Romeo
ddc_dzo_07148,labeled,Romeo
ddc_dzo_07140,labeled,Romeo
ddc_dzo_07151,labeled,Dorji
ddc_dzo_07164,labeled,Romeo
ddc_dzo_07159,labeled,Dorji
ddc_dzo_07161,labeled,Romeo
ddc_dzo_07146,labeled,Thinley
ddc_dzo_07163,labeled,Dorji
ddc_dzo_07141,labeled,Romeo
ddc_dzo_07150,labeled,Romeo
ddc_dzo_07171,labeled,Romeo
ddc_dzo_07184,labeled,Romeo
ddc_dzo_07198,labeled,Romeo
ddc_dzo_07186,labeled,Romeo
ddc_dzo_07207,labeled,Romeo
ddc_dzo_07197,labeled,Romeo
ddc_dzo_07204,labeled,Namgay
ddc_dzo_07203,labeled,Dorji
ddc_dzo_07188,labeled,Romeo
ddc_dzo_07176,labeled,Thinley
ddc_dzo_07191,labeled,Namgay
ddc_dzo_07190,labeled,Thinley
ddc_dzo_07185,labeled,Thinley
ddc_dzo_07177,labeled,Dorji
ddc_dzo_07205,labeled,Romeo
ddc_dzo_07178,labeled,Romeo
ddc_dzo_07208,labeled,Romeo
ddc_dzo_07224,labeled,Romeo
ddc_dzo_07217,labeled,Romeo
ddc_dzo_07239,labeled,Romeo
ddc_dzo_07248,labeled,Namgay
ddc_dzo_07223,labeled,Thinley
ddc_dzo_07246,labeled,Romeo
ddc_dzo_07233,labeled,Dorji
ddc_dzo_07230,labeled,Romeo
ddc_dzo_07234,labeled,Romeo
ddc_dzo_07249,labeled,Romeo
ddc_dzo_07242,labeled,Romeo
ddc_dzo_07247,labeled,Romeo
ddc_dzo_07261,labeled,Dorji
ddc_dzo_07270,labeled,Romeo
ddc_dzo_07279,labeled,Namgay
ddc_dzo_07273,labeled,Thinley
ddc_dzo_07278,labeled,Romeo
ddc_dzo_07256,labeled,Dorji
ddc_dzo_07267,labeled,Romeo
ddc_dzo_07280,labeled,Thinley
ddc_dzo_07265,labeled,Romeo
ddc_dzo_07262,labeled,Romeo
ddc_dzo_07251,labeled,Romeo
ddc_dzo_07275,labeled,Romeo
ddc_dzo_07268,labeled,Thinley
ddc_dzo_07255,labeled,Nima
ddc_dzo_07263,labeled,Romeo
ddc_dzo_07254,labeled,Romeo
ddc_dzo_07277,labeled,Romeo
ddc_dzo_07294,labeled,Romeo
ddc_dzo_05406,labeled,Thinley
ddc_dzo_07306,labeled,Romeo
ddc_dzo_07287,labeled,Romeo
ddc_dzo_07291,labeled,Romeo
ddc_dzo_07286,labeled,Romeo
ddc_dzo_07301,labeled,Romeo
ddc_dzo_07303,labeled,Thinley
ddc_dzo_07298,labeled,Romeo
ddc_dzo_07314,labeled,Namgay
ddc_dzo_07289,labeled,Romeo
ddc_dzo_07304,labeled,Thinley
ddc_dzo_07292,labeled,Thinley
ddc_dzo_07308,labeled,Romeo
ddc_dzo_07296,labeled,Romeo
ddc_dzo_07309,labeled,Romeo
ddc_dzo_07302,labeled,Romeo
ddc_dzo_07355,labeled,Dorji
ddc_dzo_07339,labeled,Romeo
ddc_dzo_07329,labeled,Romeo
ddc_dzo_07344,labeled,Romeo
ddc_dzo_07352,labeled,Romeo
ddc_dzo_07338,labeled,Thinley
ddc_dzo_07337,labeled,Namgay
ddc_dzo_07670,labeled,Dorji
ddc_dzo_07346,labeled,Romeo
ddc_dzo_07348,labeled,Romeo
ddc_dzo_07328,labeled,Romeo
ddc_dzo_07333,labeled,Romeo
ddc_dzo_07322,labeled,Romeo
ddc_dzo_07349,labeled,Dorji
ddc_dzo_07343,labeled,Thinley
ddc_dzo_07351,labeled,Romeo
ddc_dzo_07385,labeled,Romeo
ddc_dzo_07383,labeled,Romeo
ddc_dzo_07378,labeled,Romeo
ddc_dzo_03394,labeled,Romeo
ddc_dzo_07389,labeled,Thinley
ddc_dzo_07361,labeled,Thinley
ddc_dzo_07359,labeled,Romeo
ddc_dzo_07363,labeled,Romeo
ddc_dzo_07379,labeled,Romeo
ddc_dzo_07368,labeled,Thinley
ddc_dzo_07373,labeled,Thinley
ddc_dzo_07358,labeled,Romeo
ddc_dzo_07360,labeled,Romeo
ddc_dzo_00688,labeled,Romeo
ddc_dzo_07414,labeled,Romeo
ddc_dzo_07420,labeled,Romeo
ddc_dzo_07422,labeled,Romeo
ddc_dzo_07417,labeled,Romeo
ddc_dzo_07424,labeled,Romeo
ddc_dzo_07405,labeled,Romeo
ddc_dzo_07403,labeled,Romeo
ddc_dzo_07411,labeled,Romeo
ddc_dzo_07404,labeled,Romeo
ddc_dzo_07392,labeled,Dorji
ddc_dzo_07390,labeled,Dorji
ddc_dzo_07415,labeled,Romeo
ddc_dzo_07421,labeled,Romeo
ddc_dzo_07419,labeled,Romeo
ddc_dzo_07408,labeled,Romeo
ddc_dzo_07410,labeled,Romeo
ddc_dzo_08825,labeled,Romeo
ddc_dzo_07427,labeled,Romeo
ddc_dzo_07447,labeled,Romeo
ddc_dzo_07453,labeled,Dorji
ddc_dzo_07436,labeled,Dorji
ddc_dzo_07448,labeled,Dorji
ddc_dzo_07432,labeled,Romeo
ddc_dzo_07437,labeled,Romeo
ddc_dzo_07449,labeled,Romeo
ddc_dzo_07446,labeled,Romeo
ddc_dzo_07457,labeled,Romeo
ddc_dzo_07435,labeled,Romeo
ddc_dzo_07425,labeled,Romeo
ddc_dzo_07426,labeled,Romeo
ddc_dzo_07428,labeled,Romeo
ddc_dzo_07450,labeled,Romeo
ddc_dzo_07485,labeled,Romeo
ddc_dzo_07488,labeled,Romeo
ddc_dzo_07470,labeled,Romeo
ddc_dzo_07472,labeled,Romeo
ddc_dzo_07480,labeled,Romeo
ddc_dzo_07479,labeled,Dorji
ddc_dzo_07476,labeled,Romeo
ddc_dzo_07477,labeled,Romeo
ddc_dzo_07474,labeled,Romeo
ddc_dzo_07487,labeled,Romeo
ddc_dzo_07465,labeled,Romeo
ddc_dzo_07462,labeled,Romeo
ddc_dzo_07473,labeled,Romeo
ddc_dzo_07484,labeled,Romeo
ddc_dzo_07478,labeled,Romeo
ddc_dzo_07469,labeled,Romeo
ddc_dzo_02541,labeled,Romeo
ddc_dzo_07523,labeled,Romeo
ddc_dzo_07528,labeled,Thinley
ddc_dzo_07520,labeled,Romeo
ddc_dzo_07499,labeled,Romeo
ddc_dzo_07507,labeled,Romeo
ddc_dzo_07496,labeled,Romeo
ddc_dzo_07521,labeled,Romeo
ddc_dzo_07502,labeled,Romeo
ddc_dzo_07514,labeled,Romeo
ddc_dzo_07515,labeled,Thinley
ddc_dzo_07501,labeled,Dorji
ddc_dzo_07519,labeled,Thinley
ddc_dzo_07495,labeled,Thinley
ddc_dzo_07503,labeled,Thinley
ddc_dzo_07504,labeled,Romeo
ddc_dzo_07517,labeled,Romeo
ddc_dzo_07556,labeled,Romeo
ddc_dzo_07551,labeled,Romeo
ddc_dzo_07561,labeled,Romeo
ddc_dzo_07539,labeled,Romeo
ddc_dzo_07559,labeled,Romeo
ddc_dzo_07544,labeled,Romeo
ddc_dzo_07552,labeled,Romeo
ddc_dzo_07540,labeled,Romeo
ddc_dzo_05677,labeled,Thinley
ddc_dzo_07530,labeled,Thinley
ddc_dzo_07545,labeled,Romeo
ddc_dzo_07535,labeled,Romeo
ddc_dzo_07538,labeled,Romeo
ddc_dzo_07537,labeled,Romeo
ddc_dzo_07534,labeled,Romeo
ddc_dzo_09272,labeled,Romeo
ddc_dzo_07579,labeled,Romeo
ddc_dzo_07587,labeled,Romeo
ddc_dzo_07567,labeled,Dorji
ddc_dzo_07583,labeled,Romeo
ddc_dzo_07565,labeled,Yigzin
ddc_dzo_07595,labeled,Romeo
ddc_dzo_07580,labeled,Romeo
ddc_dzo_07572,labeled,Romeo
ddc_dzo_07570,labeled,Romeo
ddc_dzo_07581,labeled,Romeo
ddc_dzo_07585,labeled,Romeo
ddc_dzo_07569,labeled,Thinley
ddc_dzo_07582,labeled,Romeo
ddc_dzo_07566,labeled,Romeo
ddc_dzo_09733,labeled,Romeo
ddc_dzo_07611,labeled,Romeo
ddc_dzo_07614,labeled,Romeo
ddc_dzo_07606,labeled,Romeo
ddc_dzo_07599,labeled,Romeo
ddc_dzo_07613,labeled,Romeo
ddc_dzo_07600,labeled,Dorji
ddc_dzo_07604,labeled,Romeo
ddc_dzo_07631,labeled,Romeo
ddc_dzo_07601,labeled,Dorji
ddc_dzo_07626,labeled,Thinley
ddc_dzo_07610,labeled,Romeo
ddc_dzo_07608,labeled,Romeo
ddc_dzo_07612,labeled,Romeo
ddc_dzo_07615,labeled,Romeo
ddc_dzo_07669,labeled,Romeo
ddc_dzo_07661,labeled,Romeo
ddc_dzo_07650,labeled,Romeo
ddc_dzo_07653,labeled,Romeo
ddc_dzo_07655,labeled,Romeo
ddc_dzo_07658,labeled,Thinley
ddc_dzo_07665,labeled,Romeo
ddc_dzo_07666,labeled,Thinley
ddc_dzo_07664,labeled,Romeo
ddc_dzo_07649,labeled,Romeo
ddc_dzo_07647,labeled,Romeo
ddc_dzo_07637,labeled,Thinley
ddc_dzo_07656,labeled,Thinley
ddc_dzo_07643,labeled,Yigzin
ddc_dzo_07651,labeled,Romeo
ddc_dzo_07642,labeled,Romeo
ddc_dzo_07668,labeled,Thinley
ddc_dzo_07634,labeled,Romeo
ddc_dzo_07700,labeled,Romeo
ddc_dzo_07686,labeled,Romeo
ddc_dzo_07671,labeled,Romeo
ddc_dzo_07699,labeled,Romeo
ddc_dzo_07703,labeled,Romeo
ddc_dzo_07673,labeled,Romeo
ddc_dzo_07682,labeled,Romeo
ddc_dzo_07701,labeled,Romeo
ddc_dzo_07677,labeled,Romeo
ddc_dzo_07690,labeled,Namgay
ddc_dzo_07674,labeled,Romeo
ddc_dzo_07681,labeled,Thinley
ddc_dzo_07685,labeled,Romeo
ddc_dzo_07721,labeled,Dorji
ddc_dzo_06398,labeled,Romeo
ddc_dzo_07707,labeled,Romeo
ddc_dzo_07736,labeled,Romeo
ddc_dzo_07737,labeled,Romeo
ddc_dzo_07717,labeled,Dorji
ddc_dzo_07739,labeled,Namgay
ddc_dzo_07714,labeled,Thinley
ddc_dzo_07709,labeled,Romeo
ddc_dzo_07720,labeled,Dorji
ddc_dzo_07719,labeled,Dorji
ddc_dzo_07706,labeled,Romeo
ddc_dzo_07724,labeled,Romeo
ddc_dzo_07723,labeled,Romeo
ddc_dzo_07735,labeled,Romeo
ddc_dzo_07759,labeled,Romeo
ddc_dzo_07756,labeled,Romeo
ddc_dzo_07763,labeled,Romeo
ddc_dzo_07749,labeled,Romeo
ddc_dzo_07771,labeled,Romeo
ddc_dzo_06647,labeled,Romeo
ddc_dzo_07752,labeled,Romeo
ddc_dzo_07773,labeled,Thinley
ddc_dzo_07770,labeled,Romeo
ddc_dzo_07757,labeled,Dorji
ddc_dzo_07753,labeled,Thinley
ddc_dzo_07755,labeled,Thinley
ddc_dzo_07748,labeled,Dorji
ddc_dzo_07768,labeled,Romeo
ddc_dzo_07745,labeled,Romeo
ddc_dzo_07743,labeled,Romeo
ddc_dzo_07777,labeled,Romeo
ddc_dzo_07790,labeled,Romeo
ddc_dzo_07805,labeled,Thinley
ddc_dzo_07793,labeled,Romeo
ddc_dzo_07774,labeled,Romeo
ddc_dzo_07782,labeled,Thinley
ddc_dzo_07784,labeled,Thinley
ddc_dzo_07786,labeled,Romeo
ddc_dzo_07798,labeled,Namgay
ddc_dzo_07795,labeled,Romeo
ddc_dzo_07778,labeled,Romeo
ddc_dzo_07804,labeled,Thinley
ddc_dzo_07800,labeled,Romeo
ddc_dzo_07792,labeled,Thinley
ddc_dzo_07783,labeled,Thinley
ddc_dzo_07806,labeled,Thinley
ddc_dzo_07803,labeled,Romeo
ddc_dzo_07817,labeled,Romeo
ddc_dzo_00256,labeled,Romeo
ddc_dzo_07813,labeled,Romeo
ddc_dzo_07814,labeled,Romeo
ddc_dzo_07836,labeled,Romeo
ddc_dzo_07828,labeled,Romeo
ddc_dzo_07835,labeled,Namgay
ddc_dzo_07830,labeled,Romeo
ddc_dzo_07831,labeled,Romeo
ddc_dzo_07821,labeled,Thinley
ddc_dzo_07825,labeled,Dorji
ddc_dzo_07824,labeled,Nima
ddc_dzo_07833,labeled,Thinley
ddc_dzo_07818,labeled,Romeo
ddc_dzo_07809,labeled,Romeo
ddc_dzo_07839,labeled,Romeo
ddc_dzo_07810,labeled,Romeo
ddc_dzo_07859,labeled,Romeo
ddc_dzo_07880,labeled,Romeo
ddc_dzo_07871,labeled,Romeo
ddc_dzo_07877,labeled,Romeo
ddc_dzo_07866,labeled,Romeo
ddc_dzo_07862,labeled,Romeo
ddc_dzo_07849,labeled,Romeo
ddc_dzo_07863,labeled,Romeo
ddc_dzo_07864,labeled,Thinley
ddc_dzo_07872,labeled,Romeo
ddc_dzo_07857,labeled,Dorji
ddc_dzo_07870,labeled,Romeo
ddc_dzo_07873,labeled,Romeo
ddc_dzo_07846,labeled,Namgay
ddc_dzo_07858,labeled,Romeo
ddc_dzo_07869,labeled,Romeo
ddc_dzo_00724,labeled,Romeo
ddc_dzo_07890,labeled,Romeo
ddc_dzo_07894,labeled,Romeo
ddc_dzo_07882,labeled,Namgay
ddc_dzo_07888,labeled,Romeo
ddc_dzo_07886,labeled,Romeo
ddc_dzo_07883,labeled,Thinley
ddc_dzo_07896,labeled,Dorji
ddc_dzo_07900,labeled,Romeo
ddc_dzo_07892,labeled,Romeo
ddc_dzo_07898,labeled,Romeo
ddc_dzo_07908,labeled,Nima
ddc_dzo_07884,labeled,Thinley
ddc_dzo_07893,labeled,Dorji
ddc_dzo_07906,labeled,Thinley
ddc_dzo_07910,labeled,Romeo
ddc_dzo_07902,labeled,Romeo
ddc_dzo_07901,labeled,Romeo
ddc_dzo_07370,labeled,Romeo
ddc_dzo_07936,labeled,Romeo
ddc_dzo_07938,labeled,Thinley
ddc_dzo_07941,labeled,Namgay
ddc_dzo_07949,labeled,Dorji
ddc_dzo_07916,labeled,Romeo
ddc_dzo_07945,labeled,Romeo
ddc_dzo_07931,labeled,Thinley
ddc_dzo_07943,labeled,Thinley
ddc_dzo_07918,labeled,Thinley
ddc_dzo_07981,labeled,Romeo
ddc_dzo_07956,labeled,Romeo
ddc_dzo_09923,labeled,Romeo
ddc_dzo_07952,labeled,Romeo
ddc_dzo_07970,labeled,Romeo
ddc_dzo_07982,labeled,Romeo
ddc_dzo_07960,labeled,Romeo
ddc_dzo_07959,labeled,Romeo
ddc_dzo_07966,labeled,Romeo
ddc_dzo_07965,labeled,Romeo
ddc_dzo_07961,labeled,Dorji
ddc_dzo_07973,labeled,Romeo
ddc_dzo_07974,labeled,Romeo
ddc_dzo_07957,labeled,Dorji
ddc_dzo_07958,labeled,Romeo
ddc_dzo_07978,labeled,Romeo
ddc_dzo_07980,labeled,Romeo
ddc_dzo_07977,labeled,Romeo
ddc_dzo_07999,labeled,Romeo
ddc_dzo_07992,labeled,Dorji
ddc_dzo_02552,labeled,Romeo
ddc_dzo_08013,labeled,Romeo
ddc_dzo_08006,labeled,Romeo
ddc_dzo_07987,labeled,Romeo
ddc_dzo_08018,labeled,Romeo
ddc_dzo_08016,labeled,Dorji
ddc_dzo_08010,labeled,Romeo
ddc_dzo_08002,labeled,Romeo
ddc_dzo_07989,labeled,Romeo
ddc_dzo_08008,labeled,Romeo
ddc_dzo_07996,labeled,Romeo
ddc_dzo_08011,labeled,Romeo
ddc_dzo_08014,labeled,Romeo
ddc_dzo_08004,labeled,Romeo
ddc_dzo_07991,labeled,Romeo
ddc_dzo_08040,labeled,Dorji
ddc_dzo_07459,labeled,Romeo
ddc_dzo_08025,labeled,Romeo
ddc_dzo_08047,labeled,Dorji
ddc_dzo_08026,labeled,Romeo
ddc_dzo_08037,labeled,Romeo
ddc_dzo_08024,labeled,Thinley
ddc_dzo_08053,labeled,Thinley
ddc_dzo_08022,labeled,Romeo
ddc_dzo_08031,labeled,Romeo
ddc_dzo_08029,labeled,Romeo
ddc_dzo_08032,labeled,Romeo
ddc_dzo_08041,labeled,Dorji
ddc_dzo_08021,labeled,Romeo
ddc_dzo_08050,labeled,Romeo
ddc_dzo_08034,labeled,Romeo
ddc_dzo_08045,labeled,Romeo
ddc_dzo_08046,labeled,Romeo
ddc_dzo_08028,labeled,Romeo
ddc_dzo_08000,labeled,Romeo
ddc_dzo_01144,labeled,Romeo
ddc_dzo_08061,labeled,Romeo
ddc_dzo_08088,labeled,Romeo
ddc_dzo_08058,labeled,Romeo
ddc_dzo_08075,labeled,Thinley
ddc_dzo_08056,labeled,Romeo
